              SourceId,  Cluster,         ra,        dec,     Gmag
   3029119629334729984,  NGC 2437,  115.29208,  -15.36727,   17.420
   3029153782913335296,  NGC 2437,  115.41619,  -15.01457,   12.136
   3029141757005714432,  NGC 2437,  115.75302,  -15.12078,   14.585
   3029148800751080448,  NGC 2437,  115.61293,  -15.09104,   16.989
   3029150827975836160,  NGC 2437,  115.46570,  -15.09568,   15.220
   3029148663312067840,  NGC 2437,  115.65840,  -15.09100,   17.758
   3029133510668592512,  NGC 2437,  115.62030,  -15.24376,   16.188
   3029117803965152384,  NGC 2437,  115.18380,  -15.33216,   19.796
   3029154435748215040,  NGC 2437,  115.49945,  -14.96090,   15.141
   3029128940823355904,  NGC 2437,  115.74031,  -15.31737,   16.569
   3029151721321495808,  NGC 2437,  115.34460,  -15.07628,   19.918
   3029154843763713664,  NGC 2437,  115.64509,  -15.05476,   18.492
   3029154401388491904,  NGC 2437,  115.48875,  -14.96330,   12.488
   3029131517803734656,  NGC 2437,  115.70548,  -15.26715,   13.742
   3029145948893924480,  NGC 2437,  115.50682,  -15.21092,   19.452
   3029154023431377920,  NGC 2437,  115.50314,  -14.99587,   12.929
   3029132028895927552,  NGC 2437,  115.76302,  -15.23224,   19.989
   3029115639302012544,  NGC 2437,  115.11523,  -15.41320,   19.663
   3029133506364630272,  NGC 2437,  115.61611,  -15.24365,   18.534
   3029135159936005888,  NGC 2437,  115.65892,  -15.20414,   15.777
   3029151549530479488,  NGC 2437,  115.34552,  -15.09594,   15.763
   3029149655443119872,  NGC 2437,  115.55763,  -15.07662,   18.086
   3029151717027422080,  NGC 2437,  115.35199,  -15.07485,   18.839
   3029127428986968192,  NGC 2437,  115.24882,  -15.15943,   18.677
   3029132823473868032,  NGC 2437,  115.55512,  -15.28931,   15.848
   3029143195812406656,  NGC 2437,  115.75497,  -15.05565,   18.206
   3029113646435317504,  NGC 2437,  115.22936,  -15.40402,   18.934
   3029149556657217024,  NGC 2437,  115.53495,  -15.07024,   18.231
   3029135567949182464,  NGC 2437,  115.68338,  -15.18162,   19.077
   3029138389751362304,  NGC 2437,  115.76193,  -15.16745,   15.037
   3029152030566687360,  NGC 2437,  115.42746,  -15.04367,   15.987
   3029149449283896704,  NGC 2437,  115.53155,  -15.08837,   16.950
   3029123374537322624,  NGC 2437,  115.43685,  -15.21646,   19.980
   3029149556665399552,  NGC 2437,  115.53673,  -15.06012,   16.684
   3029134708955721984,  NGC 2437,  115.57904,  -15.18159,   18.572
   3029152649033894144,  NGC 2437,  115.47708,  -15.05665,   19.913
   3029147082756558208,  NGC 2437,  115.47109,  -15.16353,   18.671
   3029134988137301248,  NGC 2437,  115.68702,  -15.20467,   13.893
   3029148865168343424,  NGC 2437,  115.60097,  -15.08887,   18.267
   3029153538093792896,  NGC 2437,  115.45006,  -15.02336,   18.191
   3029154225288817280,  NGC 2437,  115.51012,  -14.96016,   18.034
   3029150827975844864,  NGC 2437,  115.46743,  -15.10877,   16.880
   3029152236725123712,  NGC 2437,  115.41875,  -15.03888,   16.047
   3029149827241953920,  NGC 2437,  115.60328,  -15.04463,   19.901
   3029108183237046912,  NGC 2437,  115.37532,  -15.36258,   19.161
   3029148968248354432,  NGC 2437,  115.61699,  -15.07630,   18.899
   3029109836808974336,  NGC 2437,  115.42436,  -15.31469,   12.842
   3029150445716080768,  NGC 2437,  115.39022,  -15.13677,   17.825
   3029123542041618688,  NGC 2437,  115.36223,  -15.21178,   19.716
   3029151102853757952,  NGC 2437,  115.44457,  -15.08153,   15.160
   3029131036767349632,  NGC 2437,  115.81988,  -15.25161,   17.741
   3029155157302523776,  NGC 2437,  115.70126,  -15.03657,   14.315
   3029131272981640832,  NGC 2437,  115.77395,  -15.24411,   17.327
   3029146567368291072,  NGC 2437,  115.51296,  -15.18729,   14.876
   3029107736560382464,  NGC 2437,  115.34224,  -15.38327,   17.818
   3029123649422923648,  NGC 2437,  115.40919,  -15.19610,   18.561
   3029154465806433536,  NGC 2437,  115.47611,  -14.95572,   11.954
   3029123718142398848,  NGC 2437,  115.39864,  -15.17653,   13.955
   3029142272401773312,  NGC 2437,  115.77930,  -15.08044,   16.748
   3029143917366952960,  NGC 2437,  115.80953,  -15.04679,   18.507
   3029127252892563840,  NGC 2437,  115.27861,  -15.16640,   17.458
   3029124778991127680,  NGC 2437,  115.24905,  -15.22936,   18.507
   3029151442148675712,  NGC 2437,  115.37079,  -15.09727,   18.838
   3029124920726462080,  NGC 2437,  115.17195,  -15.26948,   19.165
   3029150896687391232,  NGC 2437,  115.46224,  -15.09275,   19.946
   3029110317839455744,  NGC 2437,  115.47759,  -15.28010,   19.988
   3029136877921846784,  NGC 2437,  115.64367,  -15.11357,   15.267
   3029102483819178624,  NGC 2437,  115.55507,  -15.48103,   19.155
   3029132823473874176,  NGC 2437,  115.55154,  -15.30306,   17.490
   3029143917368180224,  NGC 2437,  115.82449,  -15.04283,   19.381
   3029103136660045824,  NGC 2437,  115.42701,  -15.49458,   14.841
   3029121312960883072,  NGC 2437,  115.30384,  -15.29249,   16.638
   3029154053492186240,  NGC 2437,  115.48117,  -15.00085,   18.701
   3029141963164130432,  NGC 2437,  115.79046,  -15.11503,   16.970
   3029151717026642176,  NGC 2437,  115.34855,  -15.08197,   19.410
   3029150999774556928,  NGC 2437,  115.43866,  -15.09065,   14.506
   3029151648307166720,  NGC 2437,  115.36150,  -15.08181,   19.443
   3029146979685194112,  NGC 2437,  115.47362,  -15.18385,   16.491
   3029149728464003456,  NGC 2437,  115.60342,  -15.06155,   17.823
   3029137118441013248,  NGC 2437,  115.87485,  -15.21446,   14.863
   3029128081829228288,  NGC 2437,  115.30139,  -15.10667,   16.779
   3029153576754852480,  NGC 2437,  115.46848,  -15.03111,   17.638
   3029148216635647360,  NGC 2437,  115.55567,  -15.14528,   13.334
   3029143745569476480,  NGC 2437,  115.85300,  -15.05070,   19.347
   3029151893127779328,  NGC 2437,  115.40179,  -15.06639,   13.450
   3029142199382455936,  NGC 2437,  115.78591,  -15.08817,   19.669
   3029151235990094720,  NGC 2437,  115.35641,  -15.12964,   18.433
   3029153611114570624,  NGC 2437,  115.47897,  -15.02148,   16.582
   3029152168005692160,  NGC 2437,  115.38209,  -15.04365,   11.518
   3029147903095587584,  NGC 2437,  115.49017,  -15.10650,   17.954
   3029127532073483904,  NGC 2437,  115.25885,  -15.15082,   16.672
   3029153297577943808,  NGC 2437,  115.52718,  -15.00821,   18.137
   3029152752121112192,  NGC 2437,  115.49224,  -15.04422,   14.820
   3029149208769078784,  NGC 2437,  115.55813,  -15.09502,   18.019
   3029146494346048384,  NGC 2437,  115.54614,  -15.16494,   18.440
   3029152168005693184,  NGC 2437,  115.38328,  -15.04669,   14.936
   3029143951729113728,  NGC 2437,  115.84353,  -15.05070,   19.236
   3029123340185290624,  NGC 2437,  115.41698,  -15.22459,   13.339
   3029153125779252608,  NGC 2437,  115.55536,  -15.00178,   19.349
   3029147288922843520,  NGC 2437,  115.45405,  -15.15872,   17.160
   3029154946842983424,  NGC 2437,  115.66042,  -15.04268,   18.233
   3029106156013686400,  NGC 2437,  115.39462,  -15.47293,   19.690
   3029134541460768384,  NGC 2437,  115.54215,  -15.20814,   16.960
   3029141516487537664,  NGC 2437,  115.78477,  -15.13367,   13.541
   3029153095710124288,  NGC 2437,  115.53562,  -15.01974,   14.820
   3029152919618435712,  NGC 2437,  115.53777,  -15.03852,   18.006
   3029123477616741504,  NGC 2437,  115.37651,  -15.21709,   19.951
   3029151064191606528,  NGC 2437,  115.41431,  -15.08511,   19.371
   3029144089166863872,  NGC 2437,  115.88007,  -15.04849,   19.454
   3029146979685195904,  NGC 2437,  115.46866,  -15.17812,   14.410
   3029136259447636608,  NGC 2437,  115.62607,  -15.15938,   15.469
   3029127978742572672,  NGC 2437,  115.29683,  -15.12714,   19.024
   3029155054223355520,  NGC 2437,  115.65751,  -15.03058,   13.461
   3029127566425850752,  NGC 2437,  115.26545,  -15.14936,   19.918
   3029129524938979328,  NGC 2437,  115.59703,  -15.33786,   13.020
   3029149350507016448,  NGC 2437,  115.51832,  -15.08865,   17.940
   3029148972549775744,  NGC 2437,  115.60253,  -15.07884,   18.474
   3029146533000403328,  NGC 2437,  115.55530,  -15.16167,   18.812
   3029154878123478016,  NGC 2437,  115.62946,  -15.04901,   18.831
   3029141241603228288,  NGC 2437,  115.94050,  -15.04042,   19.874
   3029154229590803840,  NGC 2437,  115.50434,  -14.96627,   17.348
   3029122721710104576,  NGC 2437,  115.34081,  -15.26920,   17.090
   3029151034134328832,  NGC 2437,  115.41135,  -15.09502,   16.049
   3029108324974813824,  NGC 2437,  115.39918,  -15.33663,   19.706
   3029120144724817408,  NGC 2437,  115.37916,  -15.30912,   19.247
   3029122751766444800,  NGC 2437,  115.36025,  -15.26295,   19.239
   3029149002608146560,  NGC 2437,  115.62404,  -15.06522,   17.420
   3029154397087436288,  NGC 2437,  115.48808,  -14.97864,   17.136
   3029130487011564544,  NGC 2437,  115.77355,  -15.29679,   13.256
   3029142719078412416,  NGC 2437,  115.68272,  -15.10109,   14.073
   3029133785546532480,  NGC 2437,  115.56050,  -15.26293,   13.858
   3029132990968476032,  NGC 2437,  115.59275,  -15.26545,   18.723
   3029152545962689024,  NGC 2437,  115.49820,  -15.06269,   14.464
   3029152545962689280,  NGC 2437,  115.49477,  -15.05743,   16.306
   3029154156569282176,  NGC 2437,  115.51810,  -14.97470,   18.403
   3029105644920833664,  NGC 2437,  115.58764,  -15.39056,   16.584
   3029120213450003200,  NGC 2437,  115.34438,  -15.32355,   16.832
   3029102999221076480,  NGC 2437,  115.46304,  -15.49419,   18.396
   3029136603044991616,  NGC 2437,  115.67812,  -15.13157,   13.455
   3029150793616131712,  NGC 2437,  115.44367,  -15.10732,   16.774
   3029122373809362304,  NGC 2437,  115.42031,  -15.25221,   18.199
   3029153022697434240,  NGC 2437,  115.55236,  -15.02280,   13.532
   3029145536575668352,  NGC 2437,  115.81266,  -14.97557,   11.502
   3029150106421140736,  NGC 2437,  115.56966,  -15.02470,   17.403
   3029123713839429632,  NGC 2437,  115.40383,  -15.18388,   19.624
   3029154057791148416,  NGC 2437,  115.48208,  -15.00104,   18.509
   3029150999774561280,  NGC 2437,  115.43794,  -15.09623,   17.356
   3029152713459969024,  NGC 2437,  115.46110,  -15.04581,   19.368
   3029135331734669568,  NGC 2437,  115.72153,  -15.19231,   18.996
   3029127910030560256,  NGC 2437,  115.29848,  -15.13767,   12.586
   3029142409834480000,  NGC 2437,  115.79375,  -15.05952,   19.900
   3029152511602928768,  NGC 2437,  115.51083,  -15.05649,   16.591
   3029153645474344960,  NGC 2437,  115.44705,  -15.01641,   15.661
   3029147735599419904,  NGC 2437,  115.46031,  -15.13803,   17.298
   3029128047469474304,  NGC 2437,  115.31917,  -15.11117,   18.752
   3029153366296304512,  NGC 2437,  115.51944,  -14.99432,   19.700
   3029135361790717824,  NGC 2437,  115.70285,  -15.19001,   19.058
   3029143058374673280,  NGC 2437,  115.73966,  -15.07083,   19.147
   3029133884321747456,  NGC 2437,  115.55435,  -15.24541,   17.878
   3029103888271003520,  NGC 2437,  115.48392,  -15.42473,   19.570
   3029124577136067840,  NGC 2437,  115.23790,  -15.25973,   15.073
   3029130383932358144,  NGC 2437,  115.75883,  -15.31157,   15.361
   3029145807149912064,  NGC 2437,  115.47650,  -15.23404,   12.284
   3029145261692689024,  NGC 2437,  115.83272,  -14.99931,   19.927
   3029151583890249600,  NGC 2437,  115.31752,  -15.09711,   15.899
   3029150411357142528,  NGC 2437,  115.38515,  -15.14013,   19.668
   3029113302839307520,  NGC 2437,  115.26807,  -15.43447,   19.635
   3029145192973211776,  NGC 2437,  115.84199,  -15.01164,   19.899
   3029134708955702912,  NGC 2437,  115.57769,  -15.18701,   17.951
   3029146739166931456,  NGC 2437,  115.53319,  -15.15344,   16.007
   3029144604561973632,  NGC 2437,  115.87911,  -14.98814,   19.759
   3029138625969643392,  NGC 2437,  115.84925,  -15.15185,   19.761
   3029139695421343616,  NGC 2437,  115.97207,  -15.12410,   19.770
   3029152786480838400,  NGC 2437,  115.50087,  -15.04283,   15.310
   3029146326851024000,  NGC 2437,  115.54071,  -15.18758,   18.678
   3029144883740649344,  NGC 2437,  115.81398,  -15.01219,   14.624
   3029113062319645568,  NGC 2437,  115.21713,  -15.44495,   19.150
   3029126982317575040,  NGC 2437,  115.35245,  -15.14927,   17.754
   3029136255144062720,  NGC 2437,  115.62306,  -15.15599,   15.087
   3029135572252847744,  NGC 2437,  115.68739,  -15.18129,   13.327
   3029153404956045184,  NGC 2437,  115.52821,  -14.98397,   16.584
   3029136809203425536,  NGC 2437,  115.66543,  -15.13058,   18.282
   3029131620882933376,  NGC 2437,  115.73557,  -15.24910,   18.126
   3029127772591558784,  NGC 2437,  115.34683,  -15.14169,   18.259
   3029123580703479296,  NGC 2437,  115.37894,  -15.19548,   17.669
   3029145566636839680,  NGC 2437,  115.81473,  -14.97602,   17.122
   3029149071326684288,  NGC 2437,  115.54206,  -15.10838,   18.672
   3029101418673164288,  NGC 2437,  115.32450,  -15.44011,   16.002
   3029152747819752448,  NGC 2437,  115.48944,  -15.03886,   12.193
   3029152649041921152,  NGC 2437,  115.48243,  -15.05908,   17.145
   3029135671028489344,  NGC 2437,  115.68005,  -15.15977,   18.495
   3029125436129520128,  NGC 2437,  115.22838,  -15.23197,   16.410
   3029153984770464128,  NGC 2437,  115.48079,  -15.00609,   16.987
   3029153881691249152,  NGC 2437,  115.45456,  -15.00556,   18.745
   3029139180025282048,  NGC 2437,  115.94164,  -15.14624,   19.986
   3029153645474340352,  NGC 2437,  115.45611,  -15.02635,   15.477
   3029139965996016256,  NGC 2437,  115.94815,  -15.11108,   19.606
   3029151343372893824,  NGC 2437,  115.35084,  -15.10826,   14.529
   3029135469173610240,  NGC 2437,  115.74196,  -15.17046,   11.202
   3029144746296672256,  NGC 2437,  115.79635,  -15.03286,   19.917
   3029132475572698368,  NGC 2437,  115.74187,  -15.18953,   19.020
   3029121995853323392,  NGC 2437,  115.41168,  -15.26083,   19.957
   3029100692813705088,  NGC 2437,  115.28689,  -15.49833,   17.536
   3029105301323464064,  NGC 2437,  115.56184,  -15.39621,   15.299
   3029127081094707328,  NGC 2437,  115.28746,  -15.19207,   19.799
   3029141207249831552,  NGC 2437,  115.92819,  -15.05227,   16.284
   3029147765657321472,  NGC 2437,  115.46605,  -15.11743,   19.939
   3029126638720190208,  NGC 2437,  115.37517,  -15.18390,   18.181
   3029146906662807936,  NGC 2437,  115.43136,  -15.18855,   19.442
   3029105885439015552,  NGC 2437,  115.55452,  -15.38222,   16.407
   3029141413408344448,  NGC 2437,  115.74229,  -15.15889,   19.250
   3029153336236558464,  NGC 2437,  115.54496,  -14.99989,   15.311
   3029154229589769088,  NGC 2437,  115.51760,  -14.97013,   17.373
   3029155015562490880,  NGC 2437,  115.65484,  -15.03545,   18.884
   3029104201805987200,  NGC 2437,  115.58991,  -15.43543,   19.987
   3029125814086632320,  NGC 2437,  115.22350,  -15.20477,   16.841
   3029105679280578560,  NGC 2437,  115.56868,  -15.38172,   15.690
   3029121278601168128,  NGC 2437,  115.28075,  -15.29789,   16.309
   3029121136858652288,  NGC 2437,  115.33539,  -15.28897,   19.539
   3029149449285998976,  NGC 2437,  115.52836,  -15.07893,   19.826
   3029126600056159488,  NGC 2437,  115.35089,  -15.17959,   12.680
   3029154087849318656,  NGC 2437,  115.49168,  -14.99055,   12.036
   3029153061358649472,  NGC 2437,  115.55882,  -15.01893,   16.192
   3029123473321111040,  NGC 2437,  115.38797,  -15.22047,   18.914
   3029120209145571968,  NGC 2437,  115.34770,  -15.33142,   19.644
   3029147632520132864,  NGC 2437,  115.50748,  -15.11722,   15.863
   3029146807886411008,  NGC 2437,  115.52389,  -15.14265,   16.487
   3029153366295179264,  NGC 2437,  115.51884,  -15.00439,   19.069
   3029146219468042496,  NGC 2437,  115.47648,  -15.18829,   18.189
   3029119625029892480,  NGC 2437,  115.29458,  -15.37248,   18.271
   3029144574497882240,  NGC 2437,  115.87317,  -14.99243,   19.741
   3029114337934173184,  NGC 2437,  115.16759,  -15.38839,   16.498
   3029108943455722880,  NGC 2437,  115.54632,  -15.34421,   14.992
   3029105885433156480,  NGC 2437,  115.55460,  -15.36610,   19.882
   3029120934996628352,  NGC 2437,  115.26054,  -15.30222,   19.868
   3029144398403442816,  NGC 2437,  115.86959,  -15.01245,   17.931
   3029152919618428288,  NGC 2437,  115.54283,  -15.04004,   17.702
   3029148285355132416,  NGC 2437,  115.53987,  -15.13185,   17.054
   3029149797183493248,  NGC 2437,  115.59294,  -15.05941,   16.067
   3029100559679690112,  NGC 2437,  115.36314,  -15.46056,   12.492
   3029138969563525632,  NGC 2437,  115.82153,  -15.12762,   15.831
   3029115948539209856,  NGC 2437,  115.09830,  -15.38750,   19.658
   3029150621817511552,  NGC 2437,  115.38912,  -15.11428,   13.941
   3029105537537148544,  NGC 2437,  115.51986,  -15.37775,   18.792
   3029154057791145600,  NGC 2437,  115.47805,  -14.99012,   13.425
   3029146872303075584,  NGC 2437,  115.45691,  -15.18733,   17.468
   3029140176457675648,  NGC 2437,  115.96048,  -15.07125,   17.083
   3029140073378462976,  NGC 2437,  115.95830,  -15.08515,   14.397
   3029113199758676480,  NGC 2437,  115.23090,  -15.41828,   19.689
   3029107569066312448,  NGC 2437,  115.33910,  -15.40450,   16.449
   3029151167271637760,  NGC 2437,  115.43686,  -15.06913,   19.439
   3029149002608146432,  NGC 2437,  115.62766,  -15.06488,   19.327
   3029152168005699328,  NGC 2437,  115.38024,  -15.04970,   14.017
   3029126806215916288,  NGC 2437,  115.34845,  -15.17537,   16.418
   3029153679834058752,  NGC 2437,  115.46050,  -15.00793,   13.986
   3029139729781078912,  NGC 2437,  115.98338,  -15.12063,    9.343
   3029154367020605440,  NGC 2437,  115.46754,  -14.96707,   19.965
   3029109527571330304,  NGC 2437,  115.44063,  -15.34427,   17.065
   3029152953978171136,  NGC 2437,  115.52908,  -15.03896,   19.326
   3029142238042039552,  NGC 2437,  115.77070,  -15.09691,   16.892
   3029113577717229184,  NGC 2437,  115.24852,  -15.41890,   19.463
   3029151790048582016,  NGC 2437,  115.39855,  -15.08605,   14.565
   3029148044836932992,  NGC 2437,  115.57129,  -15.14271,   14.907
